departamento,municipio,DANE_code,weapon,date,gender,age_group,quantity
META,PUERTO CONCORDIA,50450000,ARMA DE FUEGO,5/02/2018,MASCULINO,ADULTOS,1
META,PUERTO RICO,50590000,ARMA DE FUEGO,5/02/2018,MASCULINO,ADULTOS,1
NARINO,SAN ANDRES DE TUMACO,52835000,ARMA DE FUEGO,5/02/2018,MASCULINO,ADULTOS,1
SAN ANDRES,SAN ANDRES (CT),88001000,ARMA DE FUEGO,5/02/2018,MASCULINO,ADULTOS,1
SUCRE,COVENAS,70221000,ARMA DE FUEGO,5/02/2018,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,5/02/2018,FEMENINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,5/02/2018,MASCULINO,ADULTOS,1
VALLE,PRADERA,76563000,ARMA DE FUEGO,5/02/2018,MASCULINO,ADULTOS,1
GUAJIRA,DIBULLA,44090000,CONTUNDENTES,5/02/2018,MASCULINO,ADULTOS,1
ANTIOQUIA,CALDAS,5129000,ARMA BLANCA / CORTOPUNZANTE,6/02/2018,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLIN (CT),5001000,ARMA BLANCA / CORTOPUNZANTE,6/02/2018,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTA D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,6/02/2018,MASCULINO,ADOLESCENTES,1
CUNDINAMARCA,CHIA,25175000,ARMA BLANCA / CORTOPUNZANTE,6/02/2018,MASCULINO,ADULTOS,1
ANTIOQUIA,CHIGORODO,5172000,ARMA DE FUEGO,6/02/2018,MASCULINO,ADULTOS,1
ANTIOQUIA,CISNEROS,5190000,ARMA DE FUEGO,6/02/2018,MASCULINO,ADULTOS,1
ANTIOQUIA,CIUDAD BOLIVAR,5101000,ARMA DE FUEGO,6/02/2018,MASCULINO,ADULTOS,1
ANTIOQUIA,EL BAGRE,5250000,ARMA DE FUEGO,6/02/2018,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLIN (CT),5001000,ARMA DE FUEGO,6/02/2018,MASCULINO,ADULTOS,1
ANTIOQUIA,TARAZA,5790000,ARMA DE FUEGO,6/02/2018,MASCULINO,ADULTOS,1
BOLIVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,6/02/2018,MASCULINO,ADULTOS,1
BOLIVAR,MONTECRISTO,13458000,ARMA DE FUEGO,6/02/2018,MASCULINO,ADULTOS,1
CAQUETA,SAN VICENTE DEL CAGUAN,18753000,ARMA DE FUEGO,6/02/2018,MASCULINO,ADULTOS,2
CORDOBA,MONTERIA (CT),23001000,ARMA DE FUEGO,6/02/2018,MASCULINO,ADULTOS,1
CUNDINAMARCA,GIRARDOT,25307000,ARMA DE FUEGO,6/02/2018,MASCULINO,ADULTOS,1
HUILA,ISNOS,41359000,ARMA DE FUEGO,6/02/2018,MASCULINO,ADULTOS,1
MAGDALENA,SITIONUEVO,47745000,ARMA DE FUEGO,6/02/2018,MASCULINO,ADULTOS,1
NARINO,PASTO (CT),52001000,ARMA DE FUEGO,6/02/2018,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,TIBU,54810000,ARMA DE FUEGO,6/02/2018,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,TIBU,54810000,ARMA DE FUEGO,6/02/2018,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,6/02/2018,MASCULINO,ADULTOS,6
VALLE,CARTAGO,76147000,ARMA DE FUEGO,6/02/2018,MASCULINO,ADULTOS,1
VALLE,JAMUNDI,76364000,ARMA DE FUEGO,6/02/2018,MASCULINO,ADULTOS,1
VALLE,PALMIRA,76520000,ARMA DE FUEGO,6/02/2018,MASCULINO,ADULTOS,1
VALLE,SAN PEDRO,76670000,ARMA DE FUEGO,6/02/2018,MASCULINO,ADULTOS,1
META,PUERTO CONCORDIA,50450000,CONTUNDENTES,6/02/2018,MASCULINO,ADULTOS,1
META,VILLAVICENCIO (CT),50001000,CONTUNDENTES,6/02/2018,MASCULINO,ADULTOS,1
RISARALDA,DOSQUEBRADAS,66170000,CONTUNDENTES,6/02/2018,MASCULINO,ADULTOS,1
ANTIOQUIA,PUERTO BERRIO,5579000,ALMOHADA,7/02/2018,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLIN (CT),5001000,ARMA BLANCA / CORTOPUNZANTE,7/02/2018,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,MEDELLIN (CT),5001000,ARMA BLANCA / CORTOPUNZANTE,7/02/2018,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTA D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,7/02/2018,MASCULINO,ADULTOS,3
QUINDIO,MONTENEGRO,63470000,ARMA BLANCA / CORTOPUNZANTE,7/02/2018,MASCULINO,ADULTOS,1
RISARALDA,DOSQUEBRADAS,66170000,ARMA BLANCA / CORTOPUNZANTE,7/02/2018,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,7/02/2018,MASCULINO,ADULTOS,2
ANTIOQUIA,CAUCASIA,5154000,ARMA DE FUEGO,7/02/2018,MASCULINO,ADULTOS,2
ANTIOQUIA,DABEIBA,5234000,ARMA DE FUEGO,7/02/2018,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLIN (CT),5001000,ARMA DE FUEGO,7/02/2018,MASCULINO,ADULTOS,1
ANTIOQUIA,TURBO,5837000,ARMA DE FUEGO,7/02/2018,MASCULINO,ADULTOS,1
BOLIVAR,SAN PABLO,13670000,ARMA DE FUEGO,7/02/2018,MASCULINO,ADULTOS,1
CALDAS,ANSERMA,17042000,ARMA DE FUEGO,7/02/2018,MASCULINO,ADULTOS,2
CALDAS,MANIZALES (CT),17001000,ARMA DE FUEGO,7/02/2018,MASCULINO,ADULTOS,1
CAQUETA,MILAN,18460000,ARMA DE FUEGO,7/02/2018,MASCULINO,ADULTOS,2
CESAR,VALLEDUPAR (CT),20001000,ARMA DE FUEGO,7/02/2018,MASCULINO,ADULTOS,1
CHOCO,QUIBDO (CT),27001000,ARMA DE FUEGO,7/02/2018,MASCULINO,ADULTOS,1
CORDOBA,LORICA,23417000,ARMA DE FUEGO,7/02/2018,MASCULINO,ADULTOS,1
CORDOBA,MONTELIBANO,23466000,ARMA DE FUEGO,7/02/2018,MASCULINO,ADULTOS,1
CORDOBA,MONTERIA (CT),23001000,ARMA DE FUEGO,7/02/2018,MASCULINO,ADULTOS,1
GUAJIRA,VILLANUEVA,44874000,ARMA DE FUEGO,7/02/2018,MASCULINO,ADULTOS,1
META,PUERTO LOPEZ,50573000,ARMA DE FUEGO,7/02/2018,MASCULINO,ADULTOS,1
META,VILLAVICENCIO (CT),50001000,ARMA DE FUEGO,7/02/2018,MASCULINO,ADULTOS,1
RISARALDA,PEREIRA (CT),66001000,ARMA DE FUEGO,7/02/2018,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),70001000,ARMA DE FUEGO,7/02/2018,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,7/02/2018,MASCULINO,ADULTOS,2
BOYACA,DUITAMA,15238000,CONTUNDENTES,7/02/2018,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,PAMPLONA,54518000,CUERDA/SOGA/CADENA,7/02/2018,FEMENINO,ADULTOS,1
NORTE DE SANTANDER,PAMPLONA,54518000,CUERDA/SOGA/CADENA,7/02/2018,FEMENINO,MENORES,1
ANTIOQUIA,MEDELLIN (CT),5001000,ARMA BLANCA / CORTOPUNZANTE,8/02/2018,MASCULINO,ADULTOS,1
ATLANTICO,BARRANQUILLA (CT),8001000,ARMA BLANCA / CORTOPUNZANTE,8/02/2018,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTA D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,8/02/2018,MASCULINO,ADOLESCENTES,1
CUNDINAMARCA,BOGOTA D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,8/02/2018,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,ARMA BLANCA / CORTOPUNZANTE,8/02/2018,MASCULINO,ADULTOS,1
MAGDALENA,SANTA MARTA (CT),47001000,ARMA BLANCA / CORTOPUNZANTE,8/02/2018,MASCULINO,ADULTOS,1
ANTIOQUIA,CAUCASIA,5154000,ARMA DE FUEGO,8/02/2018,MASCULINO,ADULTOS,1
ANTIOQUIA,ITUANGO,5361000,ARMA DE FUEGO,8/02/2018,MASCULINO,ADULTOS,1
ANTIOQUIA,SAN JERONIMO,5656000,ARMA DE FUEGO,8/02/2018,MASCULINO,ADULTOS,1
ANTIOQUIA,TARAZA,5790000,ARMA DE FUEGO,8/02/2018,MASCULINO,ADULTOS,1
ANTIOQUIA,TURBO,5837000,ARMA DE FUEGO,8/02/2018,MASCULINO,ADOLESCENTES,1
ATLANTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,8/02/2018,MASCULINO,ADULTOS,1
BOLIVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,8/02/2018,MASCULINO,ADULTOS,1
CALDAS,LA DORADA,17380000,ARMA DE FUEGO,8/02/2018,MASCULINO,ADULTOS,1
CAQUETA,FLORENCIA (CT),18001000,ARMA DE FUEGO,8/02/2018,MASCULINO,ADULTOS,1
CAUCA,POPAYAN (CT),19001000,ARMA DE FUEGO,8/02/2018,MASCULINO,ADULTOS,1
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA DE FUEGO,8/02/2018,MASCULINO,ADULTOS,1
CORDOBA,LORICA,23417000,ARMA DE FUEGO,8/02/2018,MASCULINO,ADULTOS,2
CUNDINAMARCA,SOACHA,25754000,ARMA DE FUEGO,8/02/2018,MASCULINO,ADULTOS,1
GUAJIRA,MAICAO,44430000,ARMA DE FUEGO,8/02/2018,MASCULINO,ADULTOS,1
NARINO,PASTO (CT),52001000,ARMA DE FUEGO,8/02/2018,MASCULINO,ADULTOS,1
NARINO,SAN ANDRES DE TUMACO,52835000,ARMA DE FUEGO,8/02/2018,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CUCUTA (CT),54001000,ARMA DE FUEGO,8/02/2018,MASCULINO,ADULTOS,1
QUINDIO,ARMENIA (CT),63001000,ARMA DE FUEGO,8/02/2018,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,8/02/2018,MASCULINO,ADULTOS,2
VALLE,TORO,76823000,ARMA DE FUEGO,8/02/2018,MASCULINO,ADULTOS,1
VALLE,YUMBO,76892000,ARMA DE FUEGO,8/02/2018,MASCULINO,ADULTOS,1
ATLANTICO,GALAPA,8296000,CONTUNDENTES,8/02/2018,MASCULINO,ADULTOS,1
NARINO,PASTO (CT),52001000,CONTUNDENTES,8/02/2018,MASCULINO,ADULTOS,1
ANTIOQUIA,COPACABANA,5212000,ARMA BLANCA / CORTOPUNZANTE,9/02/2018,MASCULINO,ADULTOS,1
ANTIOQUIA,GIRARDOTA,5308000,ARMA BLANCA / CORTOPUNZANTE,9/02/2018,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTA D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,9/02/2018,FEMENINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,ARMA BLANCA / CORTOPUNZANTE,9/02/2018,MASCULINO,ADULTOS,1
GUAJIRA,MAICAO,44430000,ARMA BLANCA / CORTOPUNZANTE,9/02/2018,FEMENINO,ADULTOS,1
MAGDALENA,CIENAGA,47189000,ARMA BLANCA / CORTOPUNZANTE,9/02/2018,MASCULINO,ADULTOS,1
META,PUERTO LOPEZ,50573000,ARMA BLANCA / CORTOPUNZANTE,9/02/2018,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CUCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,9/02/2018,FEMENINO,ADULTOS,1
RISARALDA,DOSQUEBRADAS,66170000,ARMA BLANCA / CORTOPUNZANTE,9/02/2018,FEMENINO,ADULTOS,1
ANTIOQUIA,GIRARDOTA,5308000,ARMA DE FUEGO,9/02/2018,MASCULINO,ADULTOS,1
ANTIOQUIA,HELICONIA,5347000,ARMA DE FUEGO,9/02/2018,MASCULINO,ADULTOS,1
ANTIOQUIA,HISPANIA,5353000,ARMA DE FUEGO,9/02/2018,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLIN (CT),5001000,ARMA DE FUEGO,9/02/2018,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,MEDELLIN (CT),5001000,ARMA DE FUEGO,9/02/2018,MASCULINO,ADULTOS,1
ANTIOQUIA,SANTAFE DE ANTIOQUIA,5042000,ARMA DE FUEGO,9/02/2018,MASCULINO,ADULTOS,1
ANTIOQUIA,SEGOVIA,5736000,ARMA DE FUEGO,9/02/2018,MASCULINO,ADULTOS,1
ANTIOQUIA,VENECIA,5861000,ARMA DE FUEGO,9/02/2018,FEMENINO,ADULTOS,1
ARAUCA,ARAUQUITA,81065000,ARMA DE FUEGO,9/02/2018,MASCULINO,ADULTOS,1
ATLANTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,9/02/2018,MASCULINO,ADULTOS,1
BOLIVAR,CANTAGALLO,13160000,ARMA DE FUEGO,9/02/2018,MASCULINO,ADULTOS,1
CALDAS,VILLAMARIA,17873000,ARMA DE FUEGO,9/02/2018,MASCULINO,ADULTOS,1
CAQUETA,SAN VICENTE DEL CAGUAN,18753000,ARMA DE FUEGO,9/02/2018,MASCULINO,ADULTOS,1
CAUCA,PUERTO TEJADA,19573000,ARMA DE FUEGO,9/02/2018,MASCULINO,ADULTOS,1
CORDOBA,AYAPEL,23068000,ARMA DE FUEGO,9/02/2018,MASCULINO,ADULTOS,1
CORDOBA,SAN JOSE DE URE,23682000,ARMA DE FUEGO,9/02/2018,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTA D.C. (CT),11001000,ARMA DE FUEGO,9/02/2018,MASCULINO,ADULTOS,1
NARINO,FRANCISCO PIZARRO,52520000,ARMA DE FUEGO,9/02/2018,MASCULINO,ADULTOS,1
RISARALDA,PEREIRA (CT),66001000,ARMA DE FUEGO,9/02/2018,MASCULINO,ADULTOS,1
RISARALDA,SANTA ROSA DE CABAL,66682000,ARMA DE FUEGO,9/02/2018,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,9/02/2018,MASCULINO,ADULTOS,2
VALLE,CARTAGO,76147000,ARMA DE FUEGO,9/02/2018,MASCULINO,ADULTOS,1
BOYACA,TOCA,15814000,CONTUNDENTES,9/02/2018,FEMENINO,ADULTOS,1
CUNDINAMARCA,GIRARDOT,25307000,CONTUNDENTES,9/02/2018,MASCULINO,ADULTOS,1
GUAJIRA,RIOHACHA (CT),44001000,CONTUNDENTES,9/02/2018,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLIN (CT),5001000,ARMA BLANCA / CORTOPUNZANTE,10/02/2018,MASCULINO,ADULTOS,1
CAUCA,POPAYAN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,10/02/2018,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTA D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,10/02/2018,MASCULINO,ADOLESCENTES,1
CUNDINAMARCA,BOGOTA D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,10/02/2018,MASCULINO,ADULTOS,2
CUNDINAMARCA,MADRID,25430000,ARMA BLANCA / CORTOPUNZANTE,10/02/2018,MASCULINO,ADULTOS,1
HUILA,NEIVA (CT),41001000,ARMA BLANCA / CORTOPUNZANTE,10/02/2018,MASCULINO,ADULTOS,1
RISARALDA,PEREIRA (CT),66001000,ARMA BLANCA / CORTOPUNZANTE,10/02/2018,MASCULINO,ADULTOS,1
TOLIMA,COYAIMA,73217000,ARMA BLANCA / CORTOPUNZANTE,10/02/2018,MASCULINO,ADULTOS,1
ANTIOQUIA,AMALFI,5031000,ARMA DE FUEGO,10/02/2018,MASCULINO,ADULTOS,2
ANTIOQUIA,CAUCASIA,5154000,ARMA DE FUEGO,10/02/2018,MASCULINO,ADULTOS,1
ANTIOQUIA,COCORNA,5197000,ARMA DE FUEGO,10/02/2018,MASCULINO,ADULTOS,1
ANTIOQUIA,EL BAGRE,5250000,ARMA DE FUEGO,10/02/2018,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLIN (CT),5001000,ARMA DE FUEGO,10/02/2018,MASCULINO,ADOLESCENTES,2
ANTIOQUIA,MEDELLIN (CT),5001000,ARMA DE FUEGO,10/02/2018,MASCULINO,ADULTOS,2
ANTIOQUIA,TARAZA,5790000,ARMA DE FUEGO,10/02/2018,MASCULINO,ADULTOS,1
ATLANTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,10/02/2018,MASCULINO,ADULTOS,4
BOYACA,SANTA MARIA,15690000,ARMA DE FUEGO,10/02/2018,MASCULINO,ADULTOS,1
CALDAS,MANIZALES (CT),17001000,ARMA DE FUEGO,10/02/2018,MASCULINO,ADULTOS,1
CAUCA,BUENOS AIRES,19110000,ARMA DE FUEGO,10/02/2018,MASCULINO,ADULTOS,1
CAUCA,GUAPI,19318000,ARMA DE FUEGO,10/02/2018,MASCULINO,ADULTOS,2
CUNDINAMARCA,BOGOTA D.C. (CT),11001000,ARMA DE FUEGO,10/02/2018,MASCULINO,ADULTOS,2
HUILA,GARZON,41298000,ARMA DE FUEGO,10/02/2018,MASCULINO,ADULTOS,1
HUILA,NEIVA (CT),41001000,ARMA DE FUEGO,10/02/2018,MASCULINO,ADULTOS,1
NARINO,PASTO (CT),52001000,ARMA DE FUEGO,10/02/2018,MASCULINO,ADULTOS,1
NARINO,SAN ANDRES DE TUMACO,52835000,ARMA DE FUEGO,10/02/2018,FEMENINO,ADULTOS,1
NARINO,SAN ANDRES DE TUMACO,52835000,ARMA DE FUEGO,10/02/2018,MASCULINO,ADULTOS,3
QUINDIO,ARMENIA (CT),63001000,ARMA DE FUEGO,10/02/2018,MASCULINO,ADULTOS,1
SUCRE,SAN ONOFRE,70713000,ARMA DE FUEGO,10/02/2018,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,10/02/2018,FEMENINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,10/02/2018,MASCULINO,ADULTOS,2
CAQUETA,FLORENCIA (CT),18001000,CONTUNDENTES,10/02/2018,FEMENINO,MENORES,1
ANTIOQUIA,SABANETA,5631000,ARMA BLANCA / CORTOPUNZANTE,11/02/2018,MASCULINO,ADULTOS,1
ATLANTICO,BARRANQUILLA (CT),8001000,ARMA BLANCA / CORTOPUNZANTE,11/02/2018,MASCULINO,ADULTOS,4
ATLANTICO,SABANAGRANDE,8634000,ARMA BLANCA / CORTOPUNZANTE,11/02/2018,MASCULINO,ADULTOS,1
CESAR,BECERRIL,20045000,ARMA BLANCA / CORTOPUNZANTE,11/02/2018,FEMENINO,ADULTOS,1
CUNDINAMARCA,ANAPOIMA,25035000,ARMA BLANCA / CORTOPUNZANTE,11/02/2018,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTA D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,11/02/2018,MASCULINO,ADULTOS,3
CUNDINAMARCA,CHIA,25175000,ARMA BLANCA / CORTOPUNZANTE,11/02/2018,MASCULINO,ADULTOS,1
CUNDINAMARCA,EL ROSAL,25260000,ARMA BLANCA / CORTOPUNZANTE,11/02/2018,MASCULINO,ADULTOS,1
CUNDINAMARCA,SAN FRANCISCO,25658000,ARMA BLANCA / CORTOPUNZANTE,11/02/2018,MASCULINO,ADULTOS,1
HUILA,ACEVEDO,41006000,ARMA BLANCA / CORTOPUNZANTE,11/02/2018,MASCULINO,ADULTOS,1
HUILA,YAGUARA,41885000,ARMA BLANCA / CORTOPUNZANTE,11/02/2018,MASCULINO,ADULTOS,1
NARINO,PASTO (CT),52001000,ARMA BLANCA / CORTOPUNZANTE,11/02/2018,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA (CT),68001000,ARMA BLANCA / CORTOPUNZANTE,11/02/2018,MASCULINO,ADULTOS,1
VALLE,CANDELARIA,76130000,ARMA BLANCA / CORTOPUNZANTE,11/02/2018,FEMENINO,ADULTOS,1
VALLE,RESTREPO,76606000,ARMA BLANCA / CORTOPUNZANTE,11/02/2018,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,APARTADO,5045000,ARMA DE FUEGO,11/02/2018,MASCULINO,ADULTOS,2
ANTIOQUIA,PUERTO BERRIO,5579000,ARMA DE FUEGO,11/02/2018,MASCULINO,ADULTOS,1
ANTIOQUIA,TARAZA,5790000,ARMA DE FUEGO,11/02/2018,MASCULINO,ADULTOS,1
ATLANTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,11/02/2018,MASCULINO,ADULTOS,2
ATLANTICO,SOLEDAD,8758000,ARMA DE FUEGO,11/02/2018,MASCULINO,ADULTOS,2
BOYACA,PUERTO BOYACA,15572000,ARMA DE FUEGO,11/02/2018,MASCULINO,ADULTOS,1
CALDAS,MARULANDA,17446000,ARMA DE FUEGO,11/02/2018,MASCULINO,ADULTOS,1
CAQUETA,EL PAUJIL,18256000,ARMA DE FUEGO,11/02/2018,FEMENINO,ADULTOS,1
CAQUETA,EL PAUJIL,18256000,ARMA DE FUEGO,11/02/2018,MASCULINO,ADULTOS,1
CASANARE,AGUAZUL,85010000,ARMA DE FUEGO,11/02/2018,MASCULINO,ADULTOS,1
CASANARE,VILLANUEVA,85440000,ARMA DE FUEGO,11/02/2018,FEMENINO,ADOLESCENTES,1
CASANARE,VILLANUEVA,85440000,ARMA DE FUEGO,11/02/2018,MASCULINO,ADULTOS,1
CASANARE,YOPAL (CT),85001000,ARMA DE FUEGO,11/02/2018,MASCULINO,ADULTOS,1
CAUCA,PATIA,19532000,ARMA DE FUEGO,11/02/2018,MASCULINO,ADULTOS,1
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA DE FUEGO,11/02/2018,MASCULINO,ADULTOS,1
CAUCA,VILLA RICA,19845000,ARMA DE FUEGO,11/02/2018,MASCULINO,ADULTOS,1
CESAR,BOSCONIA,20060000,ARMA DE FUEGO,11/02/2018,MASCULINO,ADULTOS,1
CESAR,VALLEDUPAR (CT),20001000,ARMA DE FUEGO,11/02/2018,MASCULINO,ADULTOS,1
CORDOBA,MONTERIA (CT),23001000,ARMA DE FUEGO,11/02/2018,MASCULINO,ADULTOS,2
CORDOBA,SAN CARLOS,23678000,ARMA DE FUEGO,11/02/2018,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTA D.C. (CT),11001000,ARMA DE FUEGO,11/02/2018,MASCULINO,ADULTOS,2
GUAVIARE,SAN JOSE DEL GUAVIARE (CT),95001000,ARMA DE FUEGO,11/02/2018,MASCULINO,ADULTOS,1
MAGDALENA,GUAMAL,47318000,ARMA DE FUEGO,11/02/2018,MASCULINO,ADULTOS,1
META,LA MACARENA,50350000,ARMA DE FUEGO,11/02/2018,FEMENINO,ADULTOS,1
META,LA MACARENA,50350000,ARMA DE FUEGO,11/02/2018,MASCULINO,ADULTOS,2
META,VILLAVICENCIO (CT),50001000,ARMA DE FUEGO,11/02/2018,MASCULINO,ADULTOS,1
NARINO,EL CHARCO,52250000,ARMA DE FUEGO,11/02/2018,MASCULINO,ADULTOS,2
NARINO,SAN ANDRES DE TUMACO,52835000,ARMA DE FUEGO,11/02/2018,MASCULINO,ADULTOS,2
NARINO,YACUANQUER,52885000,ARMA DE FUEGO,11/02/2018,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,EL TARRA,54250000,ARMA DE FUEGO,11/02/2018,MASCULINO,ADULTOS,1
VALLE,ANDALUCIA,76036000,ARMA DE FUEGO,11/02/2018,MASCULINO,ADOLESCENTES,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,11/02/2018,MASCULINO,ADULTOS,4
HUILA,NEIVA (CT),41001000,CINTAS/CINTURON,11/02/2018,FEMENINO,ADULTOS,1
ANTIOQUIA,OLAYA,5501000,ARMA BLANCA / CORTOPUNZANTE,12/02/2018,MASCULINO,ADULTOS,1
CHOCO,QUIBDO (CT),27001000,ARMA BLANCA / CORTOPUNZANTE,12/02/2018,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTA D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,12/02/2018,MASCULINO,ADULTOS,1
VALLE,PRADERA,76563000,ARMA BLANCA / CORTOPUNZANTE,12/02/2018,MASCULINO,ADULTOS,1
ANTIOQUIA,ITUANGO,5361000,ARMA DE FUEGO,12/02/2018,MASCULINO,ADULTOS,1
ANTIOQUIA,TURBO,5837000,ARMA DE FUEGO,12/02/2018,MASCULINO,ADULTOS,1
ANTIOQUIA,VALDIVIA,5854000,ARMA DE FUEGO,12/02/2018,MASCULINO,ADULTOS,1
ARAUCA,TAME,81794000,ARMA DE FUEGO,12/02/2018,MASCULINO,ADULTOS,1
ATLANTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,12/02/2018,MASCULINO,ADULTOS,5
ATLANTICO,MALAMBO,8433000,ARMA DE FUEGO,12/02/2018,MASCULINO,ADULTOS,1
CALDAS,VILLAMARIA,17873000,ARMA DE FUEGO,12/02/2018,MASCULINO,ADULTOS,1
CAUCA,CAJIBIO,19130000,ARMA DE FUEGO,12/02/2018,MASCULINO,ADULTOS,1
CESAR,AGUACHICA,20011000,ARMA DE FUEGO,12/02/2018,MASCULINO,ADOLESCENTES,1
CESAR,AGUACHICA,20011000,ARMA DE FUEGO,12/02/2018,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTA D.C. (CT),11001000,ARMA DE FUEGO,12/02/2018,MASCULINO,ADULTOS,2
MAGDALENA,SANTA MARTA (CT),47001000,ARMA DE FUEGO,12/02/2018,MASCULINO,ADULTOS,1
META,LA MACARENA,50350000,ARMA DE FUEGO,12/02/2018,MASCULINO,ADULTOS,1
NARINO,SAN ANDRES DE TUMACO,52835000,ARMA DE FUEGO,12/02/2018,MASCULINO,ADOLESCENTES,1
NARINO,SAN ANDRES DE TUMACO,52835000,ARMA DE FUEGO,12/02/2018,MASCULINO,ADULTOS,2
PUTUMAYO,ORITO,86320000,ARMA DE FUEGO,12/02/2018,MASCULINO,ADULTOS,2
VALLE,BUENAVENTURA,76109000,ARMA DE FUEGO,12/02/2018,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,12/02/2018,MASCULINO,ADULTOS,2
VALLE,PALMIRA,76520000,ARMA DE FUEGO,12/02/2018,MASCULINO,ADULTOS,1
CESAR,AGUSTIN CODAZZI,20013000,CONTUNDENTES,12/02/2018,MASCULINO,ADULTOS,1
TOLIMA,IBAGUE (CT),73001000,CONTUNDENTES,12/02/2018,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,CONTUNDENTES,12/02/2018,FEMENINO,ADULTOS,1
ANTIOQUIA,CAUCASIA,5154000,ARMA BLANCA / CORTOPUNZANTE,13/02/2018,MASCULINO,ADULTOS,1
ATLANTICO,LURUACO,8421000,ARMA BLANCA / CORTOPUNZANTE,13/02/2018,MASCULINO,ADULTOS,1
ATLANTICO,SOLEDAD,8758000,ARMA BLANCA / CORTOPUNZANTE,13/02/2018,MASCULINO,ADULTOS,1
GUAJIRA,URIBIA,44847000,ARMA BLANCA / CORTOPUNZANTE,13/02/2018,MASCULINO,ADULTOS,1
ANTIOQUIA,ABEJORRAL,5002000,ARMA DE FUEGO,13/02/2018,MASCULINO,ADULTOS,1
