departamento,municipio,DANE_code,weapon,date,gender,age_group,quantity
ATLANTICO,REPELON,8606000,ARMA DE FUEGO,3/01/2013,MASCULINO,ADULTOS,1
BOYACA,PUERTO BOYACA,15572000,ARMA DE FUEGO,3/01/2013,MASCULINO,ADULTOS,1
CHOCO,QUIBDO (CT),27001000,ARMA DE FUEGO,3/01/2013,FEMENINO,ADOLESCENTES,1
CUNDINAMARCA,BOGOTA D.C. (CT),11001000,ARMA DE FUEGO,3/01/2013,MASCULINO,ADOLESCENTES,1
CUNDINAMARCA,BOGOTA D.C. (CT),11001000,ARMA DE FUEGO,3/01/2013,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,ARMA DE FUEGO,3/01/2013,FEMENINO,ADULTOS,1
GUAJIRA,RIOHACHA (CT),44001000,ARMA DE FUEGO,3/01/2013,MASCULINO,ADULTOS,2
HUILA,NEIVA (CT),41001000,ARMA DE FUEGO,3/01/2013,MASCULINO,ADULTOS,1
MAGDALENA,SANTA MARTA (CT),47001000,ARMA DE FUEGO,3/01/2013,MASCULINO,ADULTOS,1
META,VILLAVICENCIO (CT),50001000,ARMA DE FUEGO,3/01/2013,MASCULINO,ADULTOS,2
NARINO,IPIALES,52356000,ARMA DE FUEGO,3/01/2013,MASCULINO,ADULTOS,1
NARINO,SAN PABLO,52693000,ARMA DE FUEGO,3/01/2013,MASCULINO,ADULTOS,1
QUINDIO,LA TEBAIDA,63401000,ARMA DE FUEGO,3/01/2013,MASCULINO,ADULTOS,1
QUINDIO,SALENTO,63690000,ARMA DE FUEGO,3/01/2013,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),70001000,ARMA DE FUEGO,3/01/2013,MASCULINO,ADULTOS,1
TOLIMA,FLANDES,73275000,ARMA DE FUEGO,3/01/2013,MASCULINO,ADULTOS,1
TOLIMA,IBAGUE (CT),73001000,ARMA DE FUEGO,3/01/2013,MASCULINO,ADULTOS,1
VALLE,ARGELIA,76054000,ARMA DE FUEGO,3/01/2013,FEMENINO,ADULTOS,1
VALLE,BOLIVAR,76100000,ARMA DE FUEGO,3/01/2013,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,3/01/2013,MASCULINO,ADOLESCENTES,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,3/01/2013,MASCULINO,ADULTOS,2
VALLE,GUADALAJARA DE BUGA,76111000,ARMA DE FUEGO,3/01/2013,MASCULINO,ADULTOS,1
VALLE,TULUA,76834000,ARMA DE FUEGO,3/01/2013,MASCULINO,ADULTOS,3
VALLE,CALI (CT),76001000,CONTUNDENTES,3/01/2013,MASCULINO,ADULTOS,1
CUNDINAMARCA,SIBATE,25740000,ARMA BLANCA / CORTOPUNZANTE,4/01/2013,MASCULINO,ADULTOS,1
RISARALDA,PEREIRA (CT),66001000,ARMA BLANCA / CORTOPUNZANTE,4/01/2013,MASCULINO,ADOLESCENTES,1
VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,4/01/2013,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLIN (CT),5001000,ARMA DE FUEGO,4/01/2013,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLIN (CT),5001000,ARMA DE FUEGO,4/01/2013,MASCULINO,ADULTOS,4
ANTIOQUIA,REMEDIOS,5604000,ARMA DE FUEGO,4/01/2013,MASCULINO,ADULTOS,2
ANTIOQUIA,SEGOVIA,5736000,ARMA DE FUEGO,4/01/2013,MASCULINO,ADULTOS,1
CESAR,AGUACHICA,20011000,ARMA DE FUEGO,4/01/2013,MASCULINO,ADULTOS,1
CESAR,AGUSTIN CODAZZI,20013000,ARMA DE FUEGO,4/01/2013,MASCULINO,ADOLESCENTES,1
CHOCO,QUIBDO (CT),27001000,ARMA DE FUEGO,4/01/2013,MASCULINO,ADULTOS,1
CORDOBA,CHIMA,23168000,ARMA DE FUEGO,4/01/2013,FEMENINO,ADOLESCENTES,1
CORDOBA,CHIMA,23168000,ARMA DE FUEGO,4/01/2013,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTA D.C. (CT),11001000,ARMA DE FUEGO,4/01/2013,MASCULINO,ADULTOS,1
GUAJIRA,RIOHACHA (CT),44001000,ARMA DE FUEGO,4/01/2013,MASCULINO,ADULTOS,1
NARINO,SAN ANDRES DE TUMACO,52835000,ARMA DE FUEGO,4/01/2013,MASCULINO,ADULTOS,1
QUINDIO,ARMENIA (CT),63001000,ARMA DE FUEGO,4/01/2013,MASCULINO,ADULTOS,1
RISARALDA,MISTRATO,66456000,ARMA DE FUEGO,4/01/2013,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA (CT),68001000,ARMA DE FUEGO,4/01/2013,MASCULINO,ADULTOS,1
SANTANDER,CIMITARRA,68190000,ARMA DE FUEGO,4/01/2013,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,4/01/2013,MASCULINO,ADULTOS,6
VALLE,LA UNION,76400000,ARMA DE FUEGO,4/01/2013,MASCULINO,ADULTOS,1
VALLE,TRUJILLO,76828000,ARMA DE FUEGO,4/01/2013,MASCULINO,ADULTOS,1
VALLE,TULUA,76834000,ARMA DE FUEGO,4/01/2013,MASCULINO,ADULTOS,2
BOYACA,PUERTO BOYACA,15572000,CONTUNDENTES,4/01/2013,FEMENINO,ADULTOS,1
RISARALDA,PEREIRA (CT),66001000,CONTUNDENTES,4/01/2013,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,CONTUNDENTES,4/01/2013,FEMENINO,ADOLESCENTES,1
VALLE,CARTAGO,76147000,CONTUNDENTES,4/01/2013,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLIN (CT),5001000,ARMA BLANCA / CORTOPUNZANTE,5/01/2013,MASCULINO,ADULTOS,1
CHOCO,RIO QUITO,27600000,ARMA BLANCA / CORTOPUNZANTE,5/01/2013,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTA D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,5/01/2013,MASCULINO,ADULTOS,1
TOLIMA,FRESNO,73283000,ARMA BLANCA / CORTOPUNZANTE,5/01/2013,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,5/01/2013,FEMENINO,ADULTOS,1
VALLE,PALMIRA,76520000,ARMA BLANCA / CORTOPUNZANTE,5/01/2013,MASCULINO,ADOLESCENTES,1
VALLE,PALMIRA,76520000,ARMA BLANCA / CORTOPUNZANTE,5/01/2013,MASCULINO,ADULTOS,1
ANTIOQUIA,EL BAGRE,5250000,ARMA DE FUEGO,5/01/2013,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLIN (CT),5001000,ARMA DE FUEGO,5/01/2013,MASCULINO,ADULTOS,2
ANTIOQUIA,PUERTO BERRIO,5579000,ARMA DE FUEGO,5/01/2013,MASCULINO,ADULTOS,1
ANTIOQUIA,SOPETRAN,5761000,ARMA DE FUEGO,5/01/2013,MASCULINO,ADULTOS,1
ANTIOQUIA,TURBO,5837000,ARMA DE FUEGO,5/01/2013,MASCULINO,ADULTOS,1
ATLANTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,5/01/2013,MASCULINO,ADULTOS,2
BOLIVAR,TURBACO,13836000,ARMA DE FUEGO,5/01/2013,MASCULINO,ADULTOS,1
CALDAS,MANIZALES (CT),17001000,ARMA DE FUEGO,5/01/2013,MASCULINO,ADULTOS,1
CAUCA,PUERTO TEJADA,19573000,ARMA DE FUEGO,5/01/2013,MASCULINO,ADULTOS,1
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA DE FUEGO,5/01/2013,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTA D.C. (CT),11001000,ARMA DE FUEGO,5/01/2013,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,ARMA DE FUEGO,5/01/2013,MASCULINO,ADULTOS,1
HUILA,NEIVA (CT),41001000,ARMA DE FUEGO,5/01/2013,MASCULINO,ADULTOS,1
MAGDALENA,EL BANCO,47245000,ARMA DE FUEGO,5/01/2013,MASCULINO,ADULTOS,1
META,GUAMAL,50318000,ARMA DE FUEGO,5/01/2013,MASCULINO,ADULTOS,1
META,SAN MARTIN,50689000,ARMA DE FUEGO,5/01/2013,FEMENINO,ADULTOS,1
META,VILLAVICENCIO (CT),50001000,ARMA DE FUEGO,5/01/2013,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,ABREGO,54003000,ARMA DE FUEGO,5/01/2013,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,EL ZULIA,54261000,ARMA DE FUEGO,5/01/2013,MASCULINO,ADOLESCENTES,1
NORTE DE SANTANDER,OCANA,54498000,ARMA DE FUEGO,5/01/2013,MASCULINO,ADULTOS,1
PUTUMAYO,PUERTO ASIS,86568000,ARMA DE FUEGO,5/01/2013,MASCULINO,ADULTOS,1
PUTUMAYO,VALLE DEL GUAMUEZ,86865000,ARMA DE FUEGO,5/01/2013,MASCULINO,ADULTOS,1
QUINDIO,CALARCA,63130000,ARMA DE FUEGO,5/01/2013,MASCULINO,ADULTOS,1
QUINDIO,LA TEBAIDA,63401000,ARMA DE FUEGO,5/01/2013,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA (CT),68001000,ARMA DE FUEGO,5/01/2013,FEMENINO,ADULTOS,1
TOLIMA,FLANDES,73275000,ARMA DE FUEGO,5/01/2013,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,5/01/2013,MASCULINO,ADULTOS,3
VALLE,CARTAGO,76147000,ARMA DE FUEGO,5/01/2013,MASCULINO,ADULTOS,1
VALLE,EL AGUILA,76243000,ARMA DE FUEGO,5/01/2013,MASCULINO,ADULTOS,1
VALLE,JAMUNDI,76364000,ARMA DE FUEGO,5/01/2013,MASCULINO,ADULTOS,1
VALLE,LA UNION,76400000,ARMA DE FUEGO,5/01/2013,MASCULINO,ADULTOS,1
VALLE,YUMBO,76892000,ARMA DE FUEGO,5/01/2013,MASCULINO,ADULTOS,1
ANTIOQUIA,SAN PEDRO,5664000,ARMA BLANCA / CORTOPUNZANTE,6/01/2013,MASCULINO,ADULTOS,1
ANTIOQUIA,SAN RAFAEL,5667000,ARMA BLANCA / CORTOPUNZANTE,6/01/2013,MASCULINO,ADULTOS,1
CAQUETA,EL DONCELLO,18247000,ARMA BLANCA / CORTOPUNZANTE,6/01/2013,MASCULINO,ADULTOS,1
CAUCA,POPAYAN (CT),19001000,ARMA BLANCA / CORTOPUNZANTE,6/01/2013,MASCULINO,ADULTOS,1
META,VILLAVICENCIO (CT),50001000,ARMA BLANCA / CORTOPUNZANTE,6/01/2013,MASCULINO,ADULTOS,1
RISARALDA,SANTA ROSA DE CABAL,66682000,ARMA BLANCA / CORTOPUNZANTE,6/01/2013,MASCULINO,ADULTOS,1
SANTANDER,FLORIDABLANCA,68276000,ARMA BLANCA / CORTOPUNZANTE,6/01/2013,MASCULINO,ADULTOS,1
TOLIMA,IBAGUE (CT),73001000,ARMA BLANCA / CORTOPUNZANTE,6/01/2013,MASCULINO,ADULTOS,1
VALLE,RIOFRIO,76616000,ARMA BLANCA / CORTOPUNZANTE,6/01/2013,MASCULINO,ADULTOS,1
ANTIOQUIA,EL SANTUARIO,5697000,ARMA DE FUEGO,6/01/2013,MASCULINO,ADULTOS,1
ANTIOQUIA,LA ESTRELLA,5380000,ARMA DE FUEGO,6/01/2013,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLIN (CT),5001000,ARMA DE FUEGO,6/01/2013,MASCULINO,ADULTOS,2
ANTIOQUIA,SABANETA,5631000,ARMA DE FUEGO,6/01/2013,MASCULINO,ADULTOS,1
ANTIOQUIA,TARAZA,5790000,ARMA DE FUEGO,6/01/2013,MASCULINO,ADULTOS,2
ANTIOQUIA,TURBO,5837000,ARMA DE FUEGO,6/01/2013,MASCULINO,ADULTOS,1
CALDAS,LA DORADA,17380000,ARMA DE FUEGO,6/01/2013,MASCULINO,ADULTOS,1
CAQUETA,FLORENCIA (CT),18001000,ARMA DE FUEGO,6/01/2013,MASCULINO,ADULTOS,1
CAUCA,MERCADERES,19450000,ARMA DE FUEGO,6/01/2013,MASCULINO,ADULTOS,1
CORDOBA,MONITOS,23500000,ARMA DE FUEGO,6/01/2013,FEMENINO,ADULTOS,1
CORDOBA,SAN ANTERO,23672000,ARMA DE FUEGO,6/01/2013,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTA D.C. (CT),11001000,ARMA DE FUEGO,6/01/2013,MASCULINO,ADULTOS,6
CUNDINAMARCA,GIRARDOT,25307000,ARMA DE FUEGO,6/01/2013,MASCULINO,ADOLESCENTES,1
CUNDINAMARCA,YACOPI,25885000,ARMA DE FUEGO,6/01/2013,MASCULINO,ADULTOS,1
GUAJIRA,DIBULLA,44090000,ARMA DE FUEGO,6/01/2013,MASCULINO,ADOLESCENTES,1
GUAJIRA,DIBULLA,44090000,ARMA DE FUEGO,6/01/2013,MASCULINO,MENORES,1
GUAVIARE,SAN JOSE DEL GUAVIARE (CT),95001000,ARMA DE FUEGO,6/01/2013,MASCULINO,ADULTOS,1
HUILA,NEIVA (CT),41001000,ARMA DE FUEGO,6/01/2013,MASCULINO,ADOLESCENTES,1
HUILA,PITALITO,41551000,ARMA DE FUEGO,6/01/2013,MASCULINO,ADULTOS,1
MAGDALENA,ZONA BANANERA,47980000,ARMA DE FUEGO,6/01/2013,MASCULINO,ADULTOS,1
NARINO,PASTO (CT),52001000,ARMA DE FUEGO,6/01/2013,MASCULINO,ADULTOS,1
NARINO,TAMINANGO,52786000,ARMA DE FUEGO,6/01/2013,FEMENINO,ADULTOS,1
NARINO,TAMINANGO,52786000,ARMA DE FUEGO,6/01/2013,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CUCUTA (CT),54001000,ARMA DE FUEGO,6/01/2013,MASCULINO,ADULTOS,1
PUTUMAYO,PUERTO ASIS,86568000,ARMA DE FUEGO,6/01/2013,MASCULINO,ADOLESCENTES,1
PUTUMAYO,PUERTO ASIS,86568000,ARMA DE FUEGO,6/01/2013,MASCULINO,ADULTOS,1
QUINDIO,CIRCASIA,63190000,ARMA DE FUEGO,6/01/2013,FEMENINO,ADULTOS,1
RISARALDA,DOSQUEBRADAS,66170000,ARMA DE FUEGO,6/01/2013,MASCULINO,ADULTOS,1
